index,premise,hypothesis,label,readable_label,negated_part
580,As crianças adoram brinquedos populares,Os brinquedos populares não são muitas vezes desejados pelas crianças,0,contradiction,hypothesis
581,Dois homens estão segurando uma caixa branca cheia de alimentos,Uma caixa branca cheia de alimentos não está sendo segurada por dois homens,0,contradiction,hypothesis
583,Uma mãe recebe carinho de seus dois filhos,Dois filhos não estão demonstrando carinho à sua mãe,0,contradiction,hypothesis
584,A equipe brasileira está reunida em círculo na quadra com os braços erguidos,A equipe brasileira não está com os braços erguidos em círculo na quadra,0,contradiction,hypothesis
585,Um donut é recheado com brigadeiro e coberto com creme de baunilha,O donut não tem brigadeiro dentro dele,0,contradiction,hypothesis
587,Um homem está acariciando um guaxinim,Um guaxinim não está sendo acariciado por um homem,0,contradiction,hypothesis
588,Uma árvore rosa floresce em uma rua residencial com uma casa de sobrado e dois carros pratas estacionados,Uma árvore rosa não está em flor em uma rua residencial,0,contradiction,hypothesis
589,"A sala possui uma mesa decorada, uma planta, um puff e vários artigos decorativos",Não há um puff na sala.,0,contradiction,hypothesis
592,Um par de tênis preto infantil é visto de cima para baixo,Um par de sapatos para crianças de cor preta não está sendo visualizado a partir de um ponto de vista superior.,0,contradiction,hypothesis
598,Uma garotinha está tampando o rosto com a mão,A garotinha não tem a mão no rosto.,0,contradiction,hypothesis
601,Um prato de comida pode espalhar sorrisos ao longo do dia,Um prato de comida não pode melhorar o humor das pessoas durante o dia,0,contradiction,hypothesis
609,Uma mulher está abotoando um casaco,Um casaco não está sendo abotoado por uma mulher.,0,contradiction,hypothesis
614,Um homem está descascando uma batata amarela,Uma batata amarela não está sendo descascada por um homem,0,contradiction,hypothesis
616,Os jogadores de futebol não estão em campo e não estão vestindo suas camisas verde e amarelas,Os jogadores de futebol estão vestindo verde e amarelo,0,contradiction,hypothesis
617,"Um trem está cheio de pessoas, tanto sentadas quanto em pé, todas usando máscaras faciais",As pessoas no trem não estão usando máscaras faciais.,0,contradiction,hypothesis
620,Um sêmen e um óvulo são desenhados pelo professora de biologia,A professora de biologia não está desenhando um sêmen e um óvulo,0,contradiction,hypothesis
622,Uma prova está sendo realizada em uma sala de aula,Estudantes não estão fazendo uma prova,0,contradiction,hypothesis
624,Membros do movimento estão formalizando uma solicitação contra o aumento das tarifas de ônibus,Pessoas do movimento não estão fazendo um pedido formal contra o aumento das tarifas de ônibus,0,contradiction,hypothesis
628,Uma menina loira de vestido vermelho está saltando para fora de um balanço azul,Uma criança de cabelos claros não está saltando de um balanço.,0,contradiction,hypothesis
633,O paciente e o médico usam óculos de grau,Tanto o paciente quanto o médico não necessitam de correção visual,0,contradiction,hypothesis
640,A pessoa está usando um biquíni preto e rosa e óculos de sol na praia,Uma pessoa não veste um biquíni preto e rosa na praia.,0,contradiction,hypothesis
643,Uma enfermeira está presente e a previsão de publicação dos editais é amanhã,Não haverá a divulgação dos editais amanhã.,0,contradiction,hypothesis
646,Um moletom vermelho de manga comprida está estampado com o tema do filme,O moletom de cor vermelha não tem uma estampa relacionada a um filme.,0,contradiction,hypothesis
648,"Atletas se preparam para uma corrida, alongando-se sob a orientação de uma instrutora",Os atletas não estão se alongando sob supervisão.,0,contradiction,hypothesis
650,Um gato cinza escuro e um coelho branco puro estão correndo no jardim,Não existem um gato e um coelho no jardim.,0,contradiction,hypothesis
652,Oito aplicadores de produtos de sobrancelha estão dispostos numa mesa,Não há produtos de sobrancelha dispostos numa mesa.,0,contradiction,hypothesis
661,Duas meninas estão fazendo a lição de casa,Duas meninas não estão ocupadas com a tarefa escolar,0,contradiction,hypothesis
666,Uma mulher está se equipando antes de mergulhar,Uma pessoa não está se preparando para uma atividade subaquática,0,contradiction,hypothesis
667,Um homem está descascando uma laranja que é suculenta,Uma laranja não suculenta está sendo descascada por um homem,0,contradiction,hypothesis
668,Não há nenhum homem tamborilando seus pés,O som de pés tamborilando pode ser ouvido.,0,contradiction,hypothesis
669,Uma mulher está treinando arco e flecha em um campo de tiro,Não há uma mulher praticando tiro com arco em um campo específico para isto.,0,contradiction,hypothesis
674,Os carros estão sendo dirigidos por dois motoristas,Não existem dois motoristas conduzindo os carros,0,contradiction,hypothesis
677,Uma modelo de perfil veste uma camisa branca transparente e carrega uma mochila preta,A modelo não tem uma camisa branca e uma mochila preta.,0,contradiction,hypothesis
680,"Não há nenhuma mulher vestindo um vestido bordado de azul, em pé na varanda e cantando",Há uma mulher cantando na varanda,0,contradiction,hypothesis
682,O homem está assando pães,Pães não estão sendo assados por um homem,0,contradiction,hypothesis
684,Um homem não está descascando batatas,Há um homem retirando a casca de batatas,0,contradiction,hypothesis
687,O músico está de pé afinando seu violino diante da orquestra,Ninguém está preparando seu violino para uma apresentação com a orquestra,0,contradiction,hypothesis
688,"A modelo está sentada em uma cadeira em uma casa, vestindo um chinelo rasteira bege com enfeite",Nenhuma mulher vestida com um chinelo bege está sentada em uma residência.,0,contradiction,hypothesis
690,Um conjunto de indivíduos não está prestando atenção na tela de projeção,Os indivíduos não estão desviando o olhar da tela de projeção,0,contradiction,hypothesis
694,O menino de patins está deslizando na pista,Nenhum garoto está praticando patinação em um circuito,0,contradiction,hypothesis
700,Uma mulher loira está afinando um violino e organizando partituras,A mulher loira não está mexendo no violino nem nas partituras.,0,contradiction,hypothesis
703,Uma mão é vista segurando uma pipa em direção a um arco-íris ao fundo,Não há nenhuma pipa sendo segurada em frente a um arco-íris.,0,contradiction,hypothesis
705,O céu está completamente nublado,Há sol visível.,0,contradiction,hypothesis
709,Um homem com barba está atravessando uma floresta densa,Não existe um homem barbudo na floresta.,0,contradiction,hypothesis
710,Um casal está se alongando em um ambiente natural repleto de árvores e grama,"Duas pessoas não estão fazendo alongamento em um ambiente ao ar livre, cercado por árvores e grama",0,contradiction,hypothesis
717,O autor afirma ter sido maltratado e desvalorizado antes da fama,O escritor não relata ter sofrido maus tratos e falta de valorização antes de se tornar famoso,0,contradiction,hypothesis
718,Não tem nenhum gato arranhando um sofá,Um sofá está sendo arranhado por um gato,0,contradiction,hypothesis
719,"Uma apresentação de dança está ocorrendo, com todos os participantes vestidos de preto e em movimento",Nem todos os participantes de uma apresentação de dança estão vestidos de preto e dançando.,0,contradiction,hypothesis
720,Existe um maço de couve fresca nas mãos de uma pessoa,Ninguém está segurando uma couve fresca.,0,contradiction,hypothesis
722,"Uma jovem ginasta está de uniforme, ansiosamente aguardando sua vez de apresentar-se na próxima competição",A ginasta não está vestida e pronta para sua próxima competição,0,contradiction,hypothesis
724,Uma mãe e seu filho estão sorrindo juntos para celebrar o aniversário do filho,O filho da mãe não está comemorando seu aniversário.,0,contradiction,hypothesis
732,Uma garota de vermelho está correndo de um homem de vermelho,Uma figura feminina não está fugindo de uma figura masculina,0,contradiction,hypothesis
733,Um risoto é servido em um prato com design de folha,O risoto não está em um prato,0,contradiction,hypothesis
738,Um gatinho está disponível para adoção responsável,Não existe um animal de estimação esperando por um novo lar.,0,contradiction,hypothesis
744,A mulher cozinha um prato de macarrão ao molho agridoce,A mulher não está preparando uma refeição com macarrão,0,contradiction,hypothesis
748,Um estudo afirma que jogar videogame pode aumentar a inteligência,"De acordo com uma pesquisa, jogar videogame não pode melhorar a inteligência",0,contradiction,hypothesis
751,"A bebida é um milkshake, adornado com chantilly, uma cereja e dois tubetes",A bebida não é doce nem decorada,0,contradiction,hypothesis
752,Um empreendedor sorridente está segurando um tablet,O empreendedor não está segurando um objeto em suas mãos.,0,contradiction,hypothesis
753,Uma mulher está espremendo uma espinha em seu rosto enquanto uma explicação ao lado detalha a formação de acnes,Uma mulher não está espremendo uma espinha no rosto nem há uma explicação sobre acnes ao lado dela,0,contradiction,hypothesis
759,Uma garota está dançando sob a chuva no campo,Uma criança não está se molhando enquanto dança ao ar livre,0,contradiction,hypothesis
762,O homem está apoiado em um muro e está vestindo uma camiseta branca e jeans azul,O homem não está vestindo jeans azul.,0,contradiction,hypothesis
763,O atleta está participando de um arremesso de peso em uma olimpíada,O atleta não está competindo em um evento esportivo,0,contradiction,hypothesis
764,Um gato malhado está se divertindo com um novelo de lã desfiado em um tapete vermelho,O gato malhado não está brincando com um novelo de lã em cima de um tapete de cor vermelha,0,contradiction,hypothesis
765,Uma garota está empunhando uma rede de borboletas e saltando atrás de uma mariposa,A garota não está tentando capturar uma mariposa.,0,contradiction,hypothesis
775,O senador está acompanhado de sua esposa,A esposa do senador não está com ele,0,contradiction,hypothesis
776,Há um menino alegremente empinando uma pipa de papel,Não existe um garoto brincando com uma pipa de papel,0,contradiction,hypothesis
780,Uma mulher negra está sorrindo de olhos fechados,Nenhuma pessoa está com os olhos fechados e sorrindo.,0,contradiction,hypothesis
783,Uma garça está deslizando pelo manguezal,Uma garça não está se movendo pelo manguezal,0,contradiction,hypothesis
785,Sete pessoas estão sentadas à mesa posando,Não existe um grupo de pessoas posando para uma foto à mesa.,0,contradiction,hypothesis
787,Um gato está se aquecendo em um telhado enquanto a lua lança seu brilho suave sobre ele,Não existe um gato em um telhado à noite.,0,contradiction,hypothesis
789,Uma nota pública foi escrita pelo político sobre o acidente sofrido,O político não escreveu uma nota sobre o acidente que sofreu,0,contradiction,hypothesis
790,Uma mulher no palco está tocando fervorosamente seu violão,Nenhuma pessoa está tocando um instrumento musical no palco.,0,contradiction,hypothesis
796,Um homem está segurando um livro aberto,Nenhuma pessoa está com um livro aberto em suas mãos.,0,contradiction,hypothesis
798,Uma mulher está folheando um livro com várias outras obras empilhadas ao fundo,"Ao fundo, não há várias obras literárias empilhadas enquanto uma mulher folheia um livro",0,contradiction,hypothesis
799,Seis participantes estão em uma reunião ao redor de uma mesa,Não há uma reunião acontecendo com a participação de mais de cinco pessoas.,0,contradiction,hypothesis
800,Na sala há um quadro com uma linda pintura,Não existe uma pintura bonita na sala,0,contradiction,hypothesis
804,Três pessoas estão dormindo no chão de um terminal de ônibus vazio,Não existe um terminal de ônibus vazio.,0,contradiction,hypothesis
809,Caixas de presente amarelas com laços azuis foram entregues,As caixas de presente entregues não têm laços azuis.,0,contradiction,hypothesis
812,Um homem está fazendo o sinal de positivo com a mão,Não há um homem mostrando um gesto afirmativo,0,contradiction,hypothesis
814,Uma borboleta aconselha uma lagarta que ela precisa se transformar para poder voar,A borboleta não está orientando a lagarta sobre o processo de metamorfose para voar,0,contradiction,hypothesis
819,Não tem nenhum homem preparando café na cozinha,A cozinha não está livre de homens.,0,contradiction,hypothesis
820,Duas equipes estão avidamente disputando uma partida de vôlei na praia,Duas equipes não estão envolvidas em uma intensa partida de vôlei na areia.,0,contradiction,hypothesis
823,Petiscos e bebidas está sendo servido aos convidados,Os convidados não estão recebendo petiscos e bebidas.,0,contradiction,hypothesis
825,"A seleção de atletas está reunida, com algumas delas em pé e outras sentadas","Não há atletas em posições diferentes, alguns em pé e outros sentados.",0,contradiction,hypothesis
826,Dois indivíduos estão trabalhando no computador,Duas pessoas não estão utilizando um computador,0,contradiction,hypothesis
828,Uma mulher está preparando frutas em uma tigela,As frutas não estão sendo colocadas em uma tigela por uma mulher,0,contradiction,hypothesis
830,"O palco está pronto para a apresentação, com a cortina ainda fechada",Não haverá uma apresentação no palco.,0,contradiction,hypothesis
831,Uma sirene da polícia é ouvida nos arredores,Não existe uma atividade policial nas proximidades,0,contradiction,hypothesis
832,As carteiras estão vazias em uma sala de aula,Há algo nas carteiras da sala de aula,0,contradiction,hypothesis
839,O resultado da segunda chamada do vestibular já está disponível no site oficial,Alguém não pode verificar se passou no vestibular.,0,contradiction,hypothesis
856,Um ciclista sem colete reflexivo está parado em uma bicicleta vermelha ao lado da ciclovia,Um ciclista não está parado ao lado da ciclovia sem um colete reflexivo,0,contradiction,hypothesis
858,Uma mulher envolta em uma toalha está se maquiando diante de um espelho,Uma mulher não está se maquiando diante de um espelho.,0,contradiction,hypothesis
863,"Duas mães estão sentadas sendo maquiadas, com uma mesa cheia de produtos de maquiagem entre elas",Não há produtos de maquiagem na mesa,0,contradiction,hypothesis
864,Um escorredor de louça de dois andares com vários compartimentos está localizado acima das pias,O escorredor de louça sem compartimentos está colocado acima das pias,0,contradiction,hypothesis
866,Três gatinhos listrados estão divertindo-se com um gatinho preto e um novelo de lã,Não há três gatinhos listrados e um gatinho preto brincando com um novelo de lã,0,contradiction,hypothesis
867,A toalha molhada que está sobre uma necessaire,A toalha que está em cima da necessaire não está úmida,0,contradiction,hypothesis
868,Um copo contém um milkshake de tareco,O copo não tem absolutamente nada dentro dele.,0,contradiction,hypothesis
869,Um homem de pele branca está aplicando creme no seus rosto,Não há nenhum homem aplicando creme no rosto.,0,contradiction,hypothesis
873,Uma antiga estante de farmácia exibe frascos e potes pertencentes daquela época,Os frascos e potes exibidos na antiga estante de farmácia não pertencem àquela época,0,contradiction,hypothesis
874,"Um gato, que é branco, está pulando no muro",Nenhum animal felino de cor clara está pulando em um muro.,0,contradiction,hypothesis
875,Não existe nenhum corredor cansado comemorando,Há algum corredor comemorando com sinais de cansaço,0,contradiction,hypothesis
879,Foi filmada uma série explicativa do coronavírus,Nenhuma série explicativa sobre o coronavírus foi criada e filmada.,0,contradiction,hypothesis
880,"Uma pequena gata cinzenta está com um laço rosa, escondida entre as almofadas com um novelo de lã verde",A pequena gata não está escondida entre as almofadas com um novelo de lã,0,contradiction,hypothesis
885,Uma parede branca é iluminada e decorada com três painéis de MDF preto formando uma árvore,Não há nenhuma decoração de árvore em três painéis de MDF preto numa parede branca iluminada,0,contradiction,hypothesis
888,Não há nenhuma mulher batendo uma panela sobre o fogão no quintal,O quintal não está livre de mulheres usando panelas sobre o fogão,0,contradiction,hypothesis
892,A mulher está aplicando despretensiosamente o cream cheese em um bagel torrado,A mulher não está manuseando um bagel torrado.,0,contradiction,hypothesis
893,Três mulheres e um garoto ao lado de uma cerca de bambu estão fazendo poses divertidas,Três mulheres e um garoto não estão fazendo poses divertidas ao lado de uma cerca de bambu,0,contradiction,hypothesis
894,Um koala está trepando na árvore,Não há um koala que está subindo em uma árvore.,0,contradiction,hypothesis
895,Um homem está aparando a barba meticulosamente,A barba do homem não está sendo cuidadosamente aparada,0,contradiction,hypothesis
896,Uma mulher em um skate pink está fazendo manobras enquanto uma amiga em um patins azul está se aproximando,Não há duas mulheres praticando esportes com skate e patins.,0,contradiction,hypothesis
904,O gato cinzento peludo está pulando pelos telhados da vizinhança,O gato cinzento não está se movendo pelos telhados da vizinhança,0,contradiction,hypothesis
906,Uma garota está sussurrando para uma flor,A menina não está falando baixinho para uma planta,0,contradiction,hypothesis
907,Dois lobos cinzentos estão descansando lado a lado,Dois lobos não estão juntos.,0,contradiction,hypothesis
908,A palavra LUTO está escrita com letras brancas em um fundo preto,O fundo preto não tem a palavra LUTO escrita em letras brancas,0,contradiction,hypothesis
911,A logo oficial do podcast é apresentada em tom rosado,O podcast não tem uma logo de cor rosa,0,contradiction,hypothesis
914,Uma criança está aprendendo a andar de skate com a ajuda de um professor,O professor não está auxiliando uma criança a andar de skate.,0,contradiction,hypothesis
917,Um par de sapatos está pendurado em um cabide,"Um par de sapatos não está pendurado, mas sim no chão",0,contradiction,hypothesis
921,Uma louça cheia de brigadeiros está sobre uma mesa de madeira,Brigadeiros não estão dispostos sobre uma mesa de madeira,0,contradiction,hypothesis
932,Uma garota está pintando um quadro,Um quadro não está sendo pintado por uma garota,0,contradiction,hypothesis
933,"A deputada, a primeira-dama e o prefeito expressam felicidade e satisfação após uma reunião bem-sucedida","A reunião com a deputada, a primeira-dama e o prefeito não foi bem-sucedida.",0,contradiction,hypothesis
934,O ministro da saúde é mostrado,Uma autoridade da saúde não está sendo apresentada,0,contradiction,hypothesis
939,"Estou sentada no chão da sala de casa, abraçando minha vira-lata cabeluda","Estou no chão da sala de casa, sem minha vira-lata cabeluda nos braços",0,contradiction,hypothesis
945,Um garoto pequeno de vermelho está correndo pelo campo,Um garoto não está se movimentando pelo campo,0,contradiction,hypothesis
949,Um garotinho está sentado segurando carinhosamente a cabeça de um cachorrinho próximo à sua,Um menino não está interagindo afetuosamente com um cão.,0,contradiction,hypothesis
950,Um cachorro está pintando um quadro,Não existe um quadro sendo pintado por um cachorro.,0,contradiction,hypothesis
963,Os homens e as mulheres estão sendo reunidos próximos às mesas ao livre,Não há uma reunião de pessoas ao ar livre.,0,contradiction,hypothesis
964,Um menino de camisa azul está correndo imprudentemente ao redor da piscina,Não existe um menino de camisa azul correndo ao redor da piscina sem cuidado,0,contradiction,hypothesis
967,Os atletas estão manipulando a bola de vôlei,Os atletas não estão interagindo com a bola de vôlei,0,contradiction,hypothesis
969,A delegação brasileira está usando quimonos tradicionais japoneses,A delegação brasileira não está vestida com trajes japoneses,0,contradiction,hypothesis
979,A cada compra o cliente recebe dois cupons de desconto,O número de cupons de desconto que o cliente obtém após cada compra não é dois,0,contradiction,hypothesis
987,Um barco está navegando,Não há um barco em movimento na água.,0,contradiction,hypothesis
988,O homem veste uma camisa de moletom com capuz nas cores vermelho e preto,O homem não está vestindo um moletom com capuz,0,contradiction,hypothesis
996,Um templo está em chamas na avenida principal,O fogo não está destruindo um templo na avenida principal,0,contradiction,hypothesis
997,Um polvo é visto no fundo do mar,Não existe um polvo habitando o fundo do mar.,0,contradiction,hypothesis
1002,Uma mulher está usando uma máscara com representações de vírus enquanto questiona como o coronavírus impacta as relações de trabalho,Uma mulher mascarada não está questionando o impacto do coronavírus nas relações de trabalho,0,contradiction,hypothesis
1007,Uma criança está deslizando pela areia dourada,A criança não está se divertindo na areia,0,contradiction,hypothesis
1008,O avião é visto na pista com o hangar ao fundo,"O avião não está posicionado na pista de decolagem, com o hangar visível atrás dele",0,contradiction,hypothesis
1012,Diversos vasos contendo mudas estão localizados em uma estufa,As mudas não estão sendo cultivadas em uma estufa,0,contradiction,hypothesis
1014,"Alunas de balé, mães e professora prestam homenagem ao Outubro Rosa",As alunas de balé não estão participando de uma homenagem ao Outubro Rosa.,0,contradiction,hypothesis
1016,A tela está completamente branca,Há cores na tela,0,contradiction,hypothesis
1019,"O garoto, que é muito jovem, está meticulosamente amarrando os cadarços de seu tênis",Uma criança não está dando nó nos cadarços do tênis com muito cuidado.,0,contradiction,hypothesis
1022,O homem está misturando legumes em uma panela,Legumes não estão sendo misturados em uma panela por um homem,0,contradiction,hypothesis
1023,O gato está quieto diante da câmera,O gato está fazendo barulho.,0,contradiction,hypothesis
1024,Um bolo está sendo assado no forno por um homem,Um homem não está assando um bolo,0,contradiction,hypothesis
1029,O homem acredita que as pessoas não valem o derramamento de lágrimas,O homem acha que as pessoas merecem suas lágrimas,0,contradiction,hypothesis
1033,Profissionais de saúde estão administrando vacinas contra a gripe,Pessoas não estão sendo vacinadas contra a gripe.,0,contradiction,hypothesis
1035,A mulher está calmamente lendo um livro debaixo de um pinheiro,Não existe uma pessoa lendo um livro em algum lugar.,0,contradiction,hypothesis
1039,Uma médica está examinando a garganta de uma paciente e questiona a importância da videolaringoscopia,Uma profissional da saúde não está questionando a relevância do uso de um aparelho para visualização da laringe durante um exame de garganta,0,contradiction,hypothesis
1043,Uma mulher está correndo acompanhada de um personal trainer,Ninguém está auxiliando a mulher na corrida,0,contradiction,hypothesis
1045,Dois irmãos estão exibindo seus dentes manchados de vermelho e amarelo,Os irmãos não têm dentes manchados,0,contradiction,hypothesis
1047,Um estudo afirma que a preguiça pode ser benéfica para a saúde,"A preguiça não pode ser benéfica para a saúde, de acordo com um estudo.",0,contradiction,hypothesis
1050,"Relógios digitais estão disponíveis nas cores dourada, rosé e prata","Não existem relógios digitais dourados, rosé e prata no mercado.",0,contradiction,hypothesis
1052,Uma turma de jovens está disputando uma partida de vôlei na areia da praia,Não existe uma partida de vôlei acontecendo na praia com a participação de jovens,0,contradiction,hypothesis
1056,O pequeno garoto está pedalando sua bicicleta triciclo pela trilha do parque,Nenhum garoto está andando de triciclo,0,contradiction,hypothesis
1062,"Os casarões, apesar de antigos, possuem boa acessibilidade",Os casarões não são estruturas antigas com fácil acesso.,0,contradiction,hypothesis
1069,A pizza não está sendo cortada pelo homem,A pizza não está inteira,0,contradiction,hypothesis
1070,O plenário da assembleia está em exibição,Não existe uma assembleia acontecendo atualmente.,0,contradiction,hypothesis
1074,Os avós são considerados bênçãos amorosas na família e nunca devem se tornar fontes de conflito ou descontentamento,Os avós não trazem felicidade para a família,0,contradiction,hypothesis
1077,"Um manequim está vestido com uma blusa mostarda de decote em V e alças finas, e uma saia branca curta com pregas na barra",Não há uma blusa mostarda e uma saia branca no manequim,0,contradiction,hypothesis
1080,A janela da sala de estar está fechada.,Há uma corrente de ar passando pela sala de estar.,0,contradiction,hypothesis
1081,"Um filhote de tamanduá está em um viveiro, cercado por pedaços de madeira e cobertores",O filhote de tamanduá não se encontra em um recinto com pedaços de madeira e cobertores,0,contradiction,hypothesis
1083,"É importante de persistir no amor, mas abandonar aqueles que não são capazes de amar","Não devemos sempre amar, mas devemos deixar de lado aqueles que sabem amar.",2,neutral,hypothesis
1089,O perfume tem vidro de cor preta com tampa preta,O perfume não está em um frasco escuro.,0,contradiction,hypothesis
1096,Pessoas estão reunidas e sorrindo em uma sala de aula,Não há pessoas sorrindo em uma sala de aula.,0,contradiction,hypothesis
1098,Um broto está nascendo no solo,Um novo broto não está surgindo do solo.,0,contradiction,hypothesis
1102,Dez brigadeiros de limão siciliano estão enrolados em granulado bolinha verde e dispostos em uma bandeja retangular de madeira,Brigadeiros não estão envolvidos em granulado verde ou não estão dispostos em uma bandeja retangular,0,contradiction,hypothesis
1106,Um estudo sugere que jantar enquanto assiste TV ou usa o celular pode levar ao ganho de peso,Assistir TV ou usar o celular durante as refeições não aumenta o risco de obesidade.,0,contradiction,hypothesis
1108,Duas mulheres não estão tirando um descanso no plantio do jardim,Duas mulheres não estão ocupadas com o plantio de um jardim,0,contradiction,hypothesis
1109,Um empreendedor rural está transferindo grãos de uma mão para a outra,Grãos não estão sendo movidos de uma mão para a outra.,0,contradiction,hypothesis
1110,Alunos estão nos corredores do colégio apresentando seus trabalhos de Ciências,Não há estudantes exibindo seus projetos de ciências no colégio,0,contradiction,hypothesis
1113,Os pais da garota estão presentes,A garota está sozinha,0,contradiction,hypothesis
1119,Um homem está soltando um pássaro,Um pássaro não está sendo solto por um homem,0,contradiction,hypothesis
1121,"Um pacote de massa de pastel fresca, sem glúten e sem leite, está sobre uma mesa","Não há uma massa de pastel fresca, sem glúten e sem leite, disponível sobre um móvel.",0,contradiction,hypothesis
1123,Um aparelho removível está presente,Não existe um dispositivo que pode ser removido.,0,contradiction,hypothesis
1128,Policiais prendem o motorista no local onde a carreta foi parada,Um motorista não está sendo preso por policiais.,0,contradiction,hypothesis
1129,Não há uma alma sequer repousando nos bancos e admirando o pôr do sol,Os bancos não estão vazios durante o pôr do sol.,0,contradiction,hypothesis
1130,"Um profissional da saúde está aplicando uma vacina em uma mulher, e ambos estão utilizando máscaras de proteção",A mulher não está sendo vacinada.,0,contradiction,hypothesis
1131,Dois halteres e uma maçã enrolada com uma fita métrica estão dispostos,Não existem dois pesos e uma maçã envolvida por uma fita métrica dispostos,0,contradiction,hypothesis
1134,Três bodies estampados estão na vitrine da loja,Não existem três bodies à mostra na loja.,0,contradiction,hypothesis
1137,Não há nenhum menino de azul segurando uma pipa,Existe uma criança de azul com uma pipa em suas mãos.,0,contradiction,hypothesis
1138,Um homem está preparando o café da manhã,Não existe um homem fazendo a primeira refeição do dia,0,contradiction,hypothesis
1143,Uma modelo posa com a mão esquerda no rosto vestindo um macaquinho floral,A modelo não está usando um macaquinho floral,0,contradiction,hypothesis
1144,Uma pantera está se movendo silenciosamente,A pantera não está se deslocando sem fazer barulho,0,contradiction,hypothesis
1156,Um gato branco na areia está correndo pela praia e perseguindo uma pena,O gato branco não está brincando com uma pena na praia.,0,contradiction,hypothesis
1160,Uma profissional da saúde está aplicando a vacina no braço de uma mulher,A mulher não está sendo vacinada,0,contradiction,hypothesis
1163,A pessoa tem uma cicatriz nas costas devido a uma cirurgia de escoliose,A pessoa não passou por um procedimento cirúrgico.,0,contradiction,hypothesis
1167,Um pedaço de pão está sendo comido tranquilamente por um pássaro,O pássaro não está se alimentando de um pedaço de pão,0,contradiction,hypothesis
1169,Um bando de amigos se reúne à beira do lago,Não há um grupo de amigos à beira do lago,0,contradiction,hypothesis
1170,As informações essenciais estão escritas no manual,O manual não contém as informações necessárias.,0,contradiction,hypothesis
1176,O novo presidente está realizando o juramento de posse,O novo líder não está sendo empossado.,0,contradiction,hypothesis
1177,Uma gata malhada está perseguindo uma gata siamesa em uma colina pedregosa,A gata siamesa não está sendo perseguida por uma gata malhada em terreno acidentado,0,contradiction,hypothesis
1179,Nenhum garoto de bermuda está surfando nas ondas,Há um garoto de bermuda surfando nas ondas,2,neutral,hypothesis
1180,Um indivíduo está cantando,Não existe uma pessoa produzindo música com a sua voz.,0,contradiction,hypothesis
